#Table1
objID,ra,dec,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroRad_r,petroRad_g,z,zErr
1237648704047218842,199.428705227942,-0.312394783671878,20.61439,18.9488,17.6586,17.20246,16.82055,4.736766,5.356245,0.2018722,4.448512E-05
1237648704047218858,199.439759599371,-0.381247635179018,20.97532,18.88577,17.74619,17.3054,16.96865,4.890769,4.962394,0.1612099,5.394889E-05
1237648704047218947,199.375142321615,-0.285473459252604,23.03431,21.14783,19.42477,18.67188,18.12847,6.413148,2.969715,0.427476,6.258827E-05
1237648704047284236,199.492683646279,-0.314175008800297,16.24702,15.40807,15.23481,15.08117,15.27251,15.56049,16.13087,0.03387971,6.170246E-06
1237648704047284238,199.505527410035,-0.301931085724778,18.91479,17.94651,17.52277,17.29097,17.1671,3.799626,3.67177,0.03234835,6.227236E-06
1237648704047284273,199.49823654932,-0.295335649872222,17.70443,15.99919,15.14205,14.66632,14.28692,12.68306,13.43251,0.03347733,9.248703E-06
1237648704047284367,199.6259755792,-0.382353533385741,24.02874,22.81315,20.92216,19.91457,19.57423,3.092924,1.189647,0.544526,0.000155722
1237648704047284422,199.539638113583,-0.247904053233896,20.62885,18.79683,17.70239,17.25097,16.91739,2.722101,2.750601,0.1401337,3.717064E-05
1237648704047284450,199.568102803737,-0.217781485045714,19.88899,17.97077,16.88649,16.43693,16.0769,5.303897,5.726491,0.1396264,2.780023E-05
1237648704047284532,199.581955833126,-0.228823543817247,22.63269,19.44304,17.94838,17.40197,17.0303,6.274876,5.228923,0.2716944,5.852149E-05
1237648704047349812,199.731174651551,-0.232963962768828,20.24495,18.23656,17.12679,16.65109,16.28682,5.290514,5.276396,0.1384157,2.989149E-05
1237648704047349875,199.662807092652,-0.343554235046098,19.83016,18.16726,17.25603,16.79715,16.43426,5.492782,5.557705,0.08141904,2.600834E-05
1237648704047349891,199.669540284732,-0.374748342264238,18.5155,16.37357,15.35883,14.88447,14.49976,6.54946,6.798597,0.08189316,1.568125E-05
1237648704047349905,199.683311501642,-0.394192604041079,19.46736,17.44862,16.38865,15.93566,15.52197,6.461634,6.642536,0.1120148,1.943659E-05
1237648704047349924,199.697801856773,-0.389391451898815,20.16931,18.33914,17.29789,16.88311,16.52074,3.928461,3.787002,0.1382874,2.476229E-05
1237648704047349927,199.706525059479,-0.412119014268247,19.1086,17.67414,16.96236,16.55361,16.28782,3.798699,4.06353,0.08230957,8.766118E-06
1237648704047349988,199.752148939386,-0.372870530601157,19.02819,17.46989,16.65357,16.16962,15.78333,10.37879,10.74823,0.08287931,1.190367E-05
1237648704047350495,199.737483078052,-0.286890257650883,25.18905,21.39478,19.89654,19.13375,18.72795,2.776692,3.160598,0.4467724,0.000107496
1237648704047350530,199.748899425839,-0.337622809156203,22.86973,20.69842,18.92144,18.28422,17.78365,4.609591,4.653867,0.4031609,8.314522E-05
1237648704047415410,199.784437051516,-0.338657870211038,18.95151,17.90119,17.39108,17.06789,16.9069,4.792295,4.401801,0.081264,8.306218E-06
1237648704047415443,199.835443115958,-0.274231222433408,19.59801,18.18183,17.14234,16.52393,16.13695,3.782711,4.711575,-0.0001459212,1.639386E-05
1237648704047415585,199.925322896434,-0.378294043099698,22.09487,19.81495,18.32264,17.7784,17.36952,3.993893,3.590319,0.261459,3.886377E-05
1237648704047415874,199.825940623912,-0.361438531101386,22.62528,21.54299,20.81149,19.81582,19.75103,2.995793,2.969649,0.6093352,0.0001673133
1237648704047416270,199.843872869734,-0.408526830445532,25.997,22.98252,20.82946,19.756,19.27051,2.969543,1.331705,0.5832558,0.0001922194
1237648704047481037,200.069170166211,-0.309075949800714,19.91276,18.18608,17.26313,16.82073,16.44621,4.038063,4.26313,0.1102181,1.840663E-05
1237648704047481095,200.038782461312,-0.345540022935486,20.394,20.02316,19.16101,18.77879,18.30689,2.087913,1.992048,0.2829691,2.681081E-05
1237648704047481103,200.045504414282,-0.269014561444939,21.25479,19.49922,17.89581,17.34146,16.93882,6.517861,6.684988,0.2835925,5.249076E-05
1237648704047546379,200.094446883384,-0.402114728395443,21.00878,18.90549,17.88396,17.41589,16.98518,13.8477,14.21318,0.109975,3.612101E-05
1237648704047546514,200.099077062601,-0.229371704935476,21.65508,19.38503,17.94635,17.45342,17.06779,3.856868,3.83751,0.2238639,3.23607E-05
1237648704047546574,200.188566610779,-0.413796515772026,19.43589,18.51427,17.29509,16.74747,16.43007,5.253613,4.249474,0.2208342,2.82589E-05
1237648704047547003,200.160500746059,-0.239806212544467,23.58063,21.61849,20.11671,19.16758,19.04353,5.099958,11.30437,0.5368187,0.0002975511
1237648704047612094,200.269157138952,-0.246067240217005,20.68979,18.70132,17.70608,17.21791,16.85081,2.883887,2.900089,0.08219874,2.655915E-05
1237648704047612228,200.318359480674,-0.326141164998198,23.43793,19.84937,18.25692,17.69244,17.2524,5.166475,5.821221,0.2852127,5.434161E-05
1237648704047612441,200.247011253506,-0.222608935730636,25.6587,22.08108,20.63441,19.72483,19.2563,1.664682,1.207994,0.0003517583,5.720388E-05
1237648704047677462,200.397210100331,-0.218255572858051,17.62374,16.60367,16.09615,15.67568,15.4831,4.150242,3.695199,0.0821794,2.376452E-05
1237648704047677507,200.479937749473,-0.313666016056178,18.17156,16.149,15.20604,14.82953,14.45938,13.04852,12.23567,0.07402559,1.402872E-05
1237648704047677608,200.471438983085,-0.298782500764227,18.51329,17.40589,16.97614,16.70949,16.54315,3.897045,3.502541,0.07574287,6.550391E-06
1237648704047677616,200.479647811305,-0.340625956149311,19.86548,18.5609,17.66318,17.25831,16.96006,4.772099,5.016104,0.174075,2.382305E-05
1237648704047677620,200.488312525919,-0.410771916293136,20.37647,18.78545,17.83942,17.40848,17.09373,4.684555,4.512376,0.1736672,2.030046E-05
1237648704047677628,200.507396898658,-0.303995738462695,18.92682,17.3049,16.45185,16.04218,15.72911,5.416353,5.6125,0.0744108,1.125871E-05
1237648704047677629,200.506099023448,-0.299292184797822,18.58879,17.28685,16.61623,16.26184,15.99298,4.869147,4.786264,0.07432845,9.854532E-06
1237648704047677650,200.523118708702,-0.257125630464941,19.57578,17.78184,16.91376,16.54544,16.22389,3.837638,3.861375,0.07563096,2.184457E-05
1237648704047677756,200.472935559151,-0.259669914796878,23.73826,23.11116,21.17132,20.06395,19.67172,7.357257,2.969013,0.5654954,0.0001675392
1237648704586448975,204.761122417066,0.0196282439222682,19.42615,18.13907,17.60488,17.30077,17.05085,5.487198,5.696563,0.08713547,1.080435E-05
1237648704586449356,204.75232027503,0.0291517248589029,25.85897,21.60849,19.98572,19.15955,18.697,2.487623,2.18216,0.4762194,9.316911E-05
1237648704586449482,204.784252699158,0.100566423724712,23.26826,21.57081,20.12947,19.33649,18.79668,2.679387,2.526513,0.468869,0.0001078256
1237648704586449749,204.852922853438,0.0740242185018423,23.6141,23.29543,21.543,20.16554,19.66238,2.443506,2.970352,0.6864292,0.0003771703
1237648704586514477,204.919122942192,0.0401706214221909,18.03361,16.34152,15.52564,15.12496,14.80656,9.249691,9.888036,0.08399552,1.780621E-05
1237648704586514639,204.960789908931,0.121620643990713,20.68086,18.93031,17.52507,17.00403,16.63038,4.153797,4.485426,0.2240688,3.085235E-05
1237648704586514654,204.972219710173,0.0483337722724718,18.32024,16.94714,16.24431,15.88095,15.55382,12.95864,13.51653,0.1009769,2.9086E-05
1237648704586514692,204.998512232092,0.066340576935279,19.65638,18.06156,17.15812,16.64875,16.28085,3.377141,3.54219,0.101529,8.116544E-06
1237648704586514715,205.00946687017,0.0453562261622584,19.96102,18.42557,17.5095,17.09558,16.73255,5.35594,5.772948,0.1478321,2.683121E-05
1237648704586515048,204.886581745378,0.154515697775036,22.96293,22.35552,20.58688,19.7774,19.36469,3.294556,2.968808,0.4359981,0.0001130285
1237648704586515073,204.894093440873,0.0882056770976364,25.72097,22.70597,21.29823,20.29118,19.88487,1.967396,2.968808,0.4983884,0.0001514325
1237648704586580001,205.042178219055,0.0384846981170984,20.60113,18.52185,17.42303,16.92171,16.55976,4.972483,5.197104,0.1461147,2.343219E-05
1237648704586580104,205.058094152011,0.0232503109818321,19.31317,17.92482,17.11001,16.67236,16.37567,4.094824,4.074819,0.1476101,9.552297E-06
1237648704586580120,205.073544250353,0.0325525425989089,19.56614,17.36954,16.20733,15.73917,15.3584,8.012656,7.975999,0.1457644,2.077631E-05
1237648704586580122,205.071557631212,0.0349024252662578,20.93803,18.86105,17.75818,17.28413,16.92935,2.779438,2.716491,0.1448863,2.892716E-05
1237648704586580185,205.118381583771,0.0274722502383666,19.82237,18.56932,17.85503,17.42231,17.1324,3.057512,3.376911,0.1465182,9.055015E-06
1237648704586580210,205.132451587456,0.00631495227773278,17.46054,16.41143,16.00705,15.81394,15.63874,18.51399,19.37114,0.01237381,6.486546E-06
1237648704586645627,205.208744615783,0.0481721537241328,18.72999,17.79751,17.3861,17.04681,16.92002,4.20632,4.248329,0.1165503,6.607843E-06
1237648704586645675,205.271832267498,0.0729531066580998,19.49605,18.62081,18.14798,17.72712,17.64627,2.731672,2.746389,0.1876075,7.858303E-06
1237648704586645750,205.216914740115,0.102449168058682,22.39486,20.00191,18.35624,17.72143,17.23174,4.024132,3.990409,0.2732892,4.68567E-05
1237648704586646111,205.220204300405,0.0942638812398729,25.31818,22.17898,20.67172,19.69939,19.15162,1.766354,1.408474,0.5137983,0.0001419264
1237648704586646138,205.225023995157,0.107392554796467,23.62165,21.43896,19.71997,18.86172,18.41244,4.368983,2.271278,0.5136786,0.0001251902
1237648704586646381,205.298457035804,0.143007501823521,25.28334,21.63094,19.95121,18.9909,18.55759,5.839052,2.969934,0.5573013,0.000102347
1237648704586646419,205.30728318425,0.0215570062250885,24.37533,22.50977,20.59875,19.60619,19.09197,1.663265,2.969934,0.5258853,9.12757E-05
1237648704586711274,205.444299473361,0.0577710711130089,20.73675,18.63783,17.44842,16.97943,16.62064,3.906247,4.234729,0.1851005,2.946575E-05
1237648704586711284,205.457022271761,0.10240369687659,21.78971,19.40379,17.94052,17.41032,17.02895,3.086575,3.169125,0.2516587,3.066296E-05
1237648704586711565,205.340958900282,0.0289067161645767,25.93047,22.59848,20.6812,19.64539,19.0892,7.357368,2.969832,0.5251253,0.0001238173
1237648704586711860,205.423260327125,0.0929013803222803,25.75823,22.20659,20.69309,19.78513,19.39224,1.899893,2.969832,0.5124802,0.000143233
1237648704586712028,205.463999790796,0.179010073594554,23.30738,22.46612,21.18661,20.02067,19.57027,2.221506,2.101935,0.6706561,0.0001297307
1237648704586712038,205.469347778657,0.0504528755507162,24.72524,22.11004,20.35754,19.40891,18.93257,2.798223,2.969832,0.5284484,0.0001469866
1237648704586712208,205.375510175371,0.100733727498294,24.05935,22.10501,20.66737,19.72173,19.69378,3.496006,2.969832,0.6131484,0.0003000352
1237648704586777153,205.519234260258,0.178495140102777,25.18752,22.55733,20.83608,19.45872,19.04085,2.969486,2.969092,0.6774749,0.000154042
1237648704586777484,205.595629899934,0.110987978627011,24.0246,21.6779,20.58603,19.80711,19.62568,2.969486,2.969092,0.5246923,0.000301798
1237648704586777499,205.603622483953,0.135110631124018,23.78227,21.93033,20.1679,19.36152,18.96145,1.981339,2.969092,0.528668,7.899263E-05
1237648704586777502,205.600195419972,0.152360786365892,25.42367,22.57312,20.912,19.90769,19.52083,2.134107,2.969092,0.5301916,0.0001264081
1237648704586777680,205.498039211549,0.180509236935893,25.21234,22.7869,20.61141,19.34168,18.87534,7.358005,2.969092,0.6771187,0.0001226278
1237648704586842332,205.73096156094,0.109667040206051,19.82112,19.60392,19.43067,19.14063,18.82313,1.93412,1.315248,0.4360472,4.813063E-05
1237648704586842343,205.736838658634,0.0564422601076246,19.26526,17.31532,16.35976,15.93993,15.58765,4.952693,4.915659,0.08799091,1.497073E-05
1237648704586842422,205.744621813544,0.209009905419885,21.56627,20.02307,18.96563,18.54012,18.30283,2.563486,2.775804,0.1834029,3.468571E-05
1237648704586842443,205.722152093817,0.0728618362427958,23.596,20.52463,18.87563,18.24786,17.75038,4.573889,3.317171,0.3870077,6.607702E-05
1237648704586842787,205.653192425531,0.155923090325532,25.85847,22.42427,20.59823,19.64811,19.25079,2.256241,18.01541,0.5279732,0.0001307747
1237648704586842957,205.684903742749,0.0979701321228521,23.77152,22.27403,20.38296,19.45476,18.95637,2.054373,1.492506,0.5270534,0.0001040206
1237648704586843049,205.704964494428,0.163689839057062,23.56743,22.39504,20.75997,19.71423,19.29463,2.372096,2.107525,0.6002907,0.0001182287
1237648704586843051,205.705530509716,0.117564453768103,23.4896,21.61022,20.16245,19.50583,18.92337,2.018173,1.787073,0.3931516,3.378017E-05
1237648704586843363,205.765390218079,0.104207689040055,22.96111,22.15689,20.73057,19.82779,19.28975,7.357881,7.357587,0.5456548,0.0001454205
1237648704586843395,205.768800826928,0.0633372142695568,22.80725,21.81411,20.33888,19.30082,18.72544,2.606648,3.204768,0.5469079,0.0001089356
1237648704586907912,205.872128661526,0.194579034148558,19.49994,17.65897,16.78948,16.41377,16.08191,3.724207,3.692987,0.07154913,1.457325E-05
1237648704586908338,205.788114469599,0.0239526919895458,23.10541,21.91109,20.35627,19.44718,18.99351,2.837394,2.968874,0.5307917,0.0001616074
1237648704586908373,205.793373064802,0.0582832798420866,25.4734,22.48034,20.70446,19.84032,19.46378,2.014012,2.001122,0.5309033,0.0001249298
1237648704586908530,205.827039859357,0.104374814801695,26.20934,22.19973,20.6356,19.72304,19.27896,2.219599,2.968874,0.55042,0.0001197377
1237648704586908608,205.844643421533,0.046745006586681,23.41012,22.12739,20.41414,19.39408,18.84378,2.342816,2.010639,0.5191776,0.0001288869
1237648704586909009,205.817722007861,0.119971337726527,25.3933,23.25944,20.86181,19.73493,19.34371,2.969534,2.968874,0.803898,0.0003068795
1237648704586973290,205.962768095654,0.0763286454201606,17.86844,17.31957,16.82959,16.45046,16.30176,2.314152,1.555882,0.07327056,3.626676E-05
1237648704586973456,205.972660545228,0.142944567025522,19.90679,18.06287,17.11798,16.68772,16.30656,2.786895,2.909689,0.08940142,2.059945E-05
1237648704586973526,206.036749971129,0.163400925496889,24.81246,22.72986,21.08104,19.9178,19.48102,1.508759,1.132699,0.6903948,9.570002E-05
1237648704586973557,205.946482071644,0.125141459406825,22.87613,20.80648,19.0609,18.45619,18.15357,2.522633,2.835494,0.3831713,3.868541E-05
1237648704586973567,205.959112417232,0.140799125818663,24.35153,20.88084,19.03269,18.39179,17.99242,3.113393,2.797579,0.3597277,5.932491E-05
1237648704586973572,205.983700367664,0.183248181611748,22.60925,20.43592,18.70642,18.1257,17.72515,3.356298,3.492525,0.3841561,5.381846E-05
1237648704586973778,205.920570211491,0.100840692609453,25.31384,21.82219,20.09073,19.10037,18.58186,11.30485,2.969824,0.5383233,0.0001382032
1237648704586974280,206.035950830666,0.213682688008932,-9999,-9999,19.3699,18.64677,18.11501,2.41651,2.969824,0.4182778,9.046592E-05
1237648704587038913,206.079851709792,0.198605060998865,20.17022,18.09046,17.03104,16.53198,16.09293,3.791816,4.981496,0.0885445,2.009887E-05
1237648704587038920,206.091465127117,0.181849618319058,21.18113,19.08683,17.69972,17.15726,16.78191,3.419883,3.253794,0.2198053,3.729639E-05
1237648704587038932,206.118069230785,0.0296548209769006,19.70873,17.65778,16.59521,16.13695,15.76039,5.645457,5.672005,0.13507,2.287098E-05
1237648704587038957,206.140352131063,0.164907688878983,19.30338,17.69256,16.74431,16.27223,15.90554,6.049715,7.009506,0.145321,2.149147E-05
1237648704587038980,206.163115745682,0.0402744194228822,19.33829,17.45401,16.51886,16.11592,15.76633,4.661047,4.91463,0.08886261,1.673785E-05
1237648704587039013,206.183991584171,0.11360459751285,19.50167,17.50051,16.52062,16.08367,15.71161,5.258268,5.177998,0.08923479,1.807294E-05
1237648704587039017,206.185923677194,0.17562715506075,18.01536,16.23862,15.33047,14.90097,14.55144,11.67139,12.47769,0.09133449,1.643191E-05
1237648704587039029,206.190041760768,0.0922270365527172,19.03532,17.02743,16.04369,15.61524,15.27085,4.554067,4.470648,0.09000984,1.594876E-05
1237648704587039052,206.200502464658,0.212548648118814,20.21052,18.2598,17.32741,16.93413,16.5557,3.025723,3.289131,0.09048805,2.207661E-05
1237648704587039065,206.212221297158,0.165081267952895,20.53132,18.47188,17.56247,17.15098,16.8215,4.74152,4.903398,0.08936787,3.369209E-05
1237648703509758769,198.104108060416,-0.686235938733604,25.90012,20.77507,19.04965,18.24726,17.73576,5.850038,2.969271,0.4423275,0.0001568785
1237648703509758798,198.117130677166,-0.72198940944024,22.87064,21.95061,20.17825,19.28093,18.7857,2.681968,18.01512,0.4965562,0.0001469394
1237648703509758804,198.120153060544,-0.636287273525205,23.12629,21.98322,20.11159,19.16349,18.65149,5.311934,18.01512,0.4966079,0.0001440716
1237648703509758903,197.999472473488,-0.645726505338263,24.08802,22.09569,20.52068,19.11908,18.68207,2.969522,2.969271,0.6404637,0.0001690309
1237648703509823654,198.148592566471,-0.790697463830229,19.9455,18.08885,17.19634,16.77242,16.40241,4.375239,4.352459,0.08242302,2.731272E-05
1237648703509823673,198.169001350107,-0.805970586424822,19.66357,17.66561,16.68239,16.23727,15.88782,4.411907,4.537161,0.08884999,1.874821E-05
1237648703509824056,198.160776881857,-0.636904695238158,21.90145,21.14556,19.34062,18.69152,18.2968,3.797066,2.969654,0.3517878,6.650579E-05
1237648703509824116,198.182485841235,-0.792065739011745,24.42406,22.07264,20.62114,19.86117,19.57712,1.794044,2.969654,0.4509733,0.0001781957
1237648703509824372,198.28445479279,-0.747329114635513,22.52542,21.53661,19.92635,18.95596,18.67384,7.356254,2.969654,0.5053402,0.0001269639
1237648703509889170,198.295035940813,-0.732994855719997,18.92354,17.53111,16.73598,16.32614,16.00741,6.202738,6.091249,0.08160174,1.072062E-05
1237648703509889236,198.361254530827,-0.75930612048175,19.99107,18.08109,17.12351,16.71818,16.35478,3.217273,3.251908,0.08382601,2.070622E-05
1237648703509889421,198.391637971185,-0.74583637365173,23.70256,20.8188,19.02603,18.49312,18.05598,3.181942,2.544229,0.3377227,6.465417E-05
1237648703509889613,198.311341546954,-0.779066859518027,23.28088,21.64539,20.11968,19.28292,18.89977,2.247563,2.580809,0.4947321,0.0001150736
1237648703509889699,198.345816545121,-0.699083396980537,21.95494,21.35675,19.9406,19.19168,18.76361,3.472215,2.969413,0.4943754,0.0001604469
1237648703509954728,198.47179955749,-0.640773993631413,24.11711,21.39713,19.59192,18.86133,18.37312,3.27535,2.969565,0.41229,0.0001123757
1237648703509954939,198.555645767727,-0.796452584810454,22.25665,22.18459,20.04081,19.00848,18.51632,3.92719,2.969565,0.5782149,0.0001558142
1237648703509954989,198.438221783197,-0.695789533466782,24.96708,22.04193,20.6824,19.82791,19.36045,3.19213,11.30476,0.4957434,0.0001456421
1237648703509955121,198.479569646207,-0.701662412448149,21.953,21.06047,19.33837,18.55017,18.07884,11.3042,2.969565,0.4102288,0.0001974082
1237648703509955165,198.49773614502,-0.694133077874298,26.56194,20.85952,19.20156,18.53579,18.0313,8.369606,2.969565,0.4119832,7.031971E-05
1237648703509955334,198.560060108466,-0.826313251516398,22.5211,21.82273,20.50877,19.70028,19.03697,11.3042,2.969565,0.547933,0.0001150442
1237648703510020240,198.695738607345,-0.639429380716751,19.40975,18.14472,17.45258,16.99685,16.66891,4.194927,4.069363,0.1187955,1.26935E-05
1237648703510020257,198.718090504473,-0.639976213493866,20.62961,18.66341,17.63544,17.17798,16.82165,3.443189,3.597008,0.1180351,3.651045E-05
1237648703510085765,198.776857051521,-0.709394457079197,21.41459,19.07679,17.75895,17.24179,16.89595,3.281198,2.9821,0.206954,3.782835E-05
1237648703510085780,198.802352440111,-0.650220900262341,21.77139,19.36522,17.82721,17.27132,16.89633,6.514495,5.84102,0.2726629,5.692676E-05
1237648703510085847,198.777047354488,-0.676543767471657,22.25519,19.43946,17.80862,17.25253,16.88651,7.512465,8.307193,0.2916739,7.772524E-05
1237648703510085848,198.775342849998,-0.680680027811296,24.31633,20.61402,18.98772,18.36031,18.00357,3.527273,2.658922,0.2926812,6.111715E-05
1237648703510086213,198.797759071342,-0.789783214151577,22.16168,21.77193,21.18005,20.17873,19.59709,2.943754,2.439147,0.7788454,7.614283E-05
1237648703510086418,198.875031776498,-0.811234645261932,23.25504,20.72313,18.89832,18.2382,17.77583,3.882153,2.969241,0.4098706,7.821836E-05
1237648703510151276,198.928861036011,-0.737306122939065,20.3095,18.29179,17.35889,16.92118,16.55624,3.697059,4.025338,0.0836834,2.827771E-05
1237648703510151280,198.929894905289,-0.776007546230513,19.02547,17.60372,16.85884,16.43096,16.1402,3.30874,3.563728,0.09115019,8.144822E-06
1237648703510151367,198.886777580321,-0.644841415327668,22.85173,20.04605,18.50616,17.93992,17.56397,3.20524,3.885031,0.2853331,3.938361E-05
1237648703510151394,198.935031651854,-0.757105474276501,23.85098,20.12791,18.62268,18.02524,17.60719,4.113494,5.064787,0.2859719,4.921385E-05
1237648703510216734,199.051985021593,-0.675294838792597,20.24305,18.57613,17.71898,17.26947,16.87756,5.239378,5.479378,0.07314108,1.644161E-05
1237648703510216838,199.057845054563,-0.637168897298515,18.96424,17.7005,17.17431,16.86772,16.66748,5.175461,5.486599,0.08566981,7.417674E-06
1237648703510216885,199.114028864107,-0.679098492132312,17.93707,16.51541,15.72885,15.33399,14.98455,12.13856,13.38272,0.09379204,1.159143E-05
1237648703510216918,199.133195171957,-0.81435001924511,19.27872,17.37045,16.46359,16.05453,15.71305,4.450982,4.420714,0.08175541,1.631855E-05
1237648703510217591,199.154856836204,-0.717461234658537,23.53393,22.46114,20.70777,19.69186,19.20284,2.969334,2.969594,0.621142,0.000150195
1237648703510282369,199.19755769314,-0.71665584542079,24.57679,21.93656,20.3203,19.30686,18.81244,2.503652,2.393851,0.6065747,0.0001457416
1237648703510282382,199.212696053041,-0.766930376476653,20.00451,18.03804,17.13165,16.71042,16.36946,4.315559,4.456161,0.08334474,2.281585E-05
1237648703510282465,199.31343744698,-0.753907598228812,18.22929,16.99104,16.4877,16.16564,15.90997,6.247606,6.568739,0.08552645,7.364575E-06
1237648703510282466,199.314286786124,-0.753782823048639,22.28703,23.06975,20.00854,18.98312,20.78654,11.30373,2.970077,0.08563361,1.453325E-05
1237648703510282486,199.255987870513,-0.74388649460515,19.02447,17.46911,16.76896,16.44058,16.16151,9.796033,10.35536,0.08190707,5.844976E-05
1237648703510347920,199.472782127221,-0.750150067168855,25.03768,21.47277,19.15867,18.40668,18.07229,2.581799,1.940569,0.2861362,4.925207E-05
1237648703510347945,199.425851262306,-0.787067702288547,18.67419,17.77018,17.37808,16.99777,16.9452,2.860164,2.844972,0.1101486,6.979753E-06
1237648703510348206,199.391123424268,-0.75452728278718,22.60635,21.3162,20.21631,19.66437,19.13541,1.731287,2.080897,0.315078,0.0001104759
1237648703510348417,199.334826766798,-0.642545752746579,22.8286,21.98568,20.54558,19.59273,19.13578,2.969372,2.969629,0.445639,3.005238E-05
1237648703510413330,199.535334085719,-0.681150473004788,18.73468,16.87773,15.9586,15.55689,15.23007,7.465256,7.569526,0.08575411,1.71546E-05
1237648703510413381,199.491415245696,-0.654332120508027,20.12588,18.39081,17.48001,17.0806,16.74305,6.484845,7.43287,0.1103495,2.470088E-05
1237648703510413396,199.507900498094,-0.749255081848487,19.68197,18.12132,17.19283,16.72404,16.36295,5.528407,5.959928,0.1079555,1.824435E-05
1237648703510413425,199.54952704057,-0.817559310046912,20.03128,18.47726,17.68513,17.28812,16.94784,4.00733,4.057569,0.08393086,2.350287E-05
1237648703510413432,199.55588421893,-0.647869929382062,18.62314,17.42837,16.7199,16.27669,16.00169,3.625719,3.158622,0.1102697,5.615153E-06
1237648703510413458,199.578543900101,-0.751169335661112,20.12702,18.19928,17.26356,16.84255,16.50154,3.452361,3.535818,0.08585291,2.699664E-05
1237648703510413477,199.593217616196,-0.698224949413108,19.344,18.21936,17.61789,17.25592,17.01245,4.073894,3.652699,0.08580142,8.368928E-06
1237648703510413482,199.596253864232,-0.807703506650883,20.09115,18.24241,17.33957,16.94466,16.61077,2.862762,2.903538,0.083621,2.370227E-05
1237648703510413495,199.604530381358,-0.74716277428964,19.39135,18.09164,17.4505,17.07291,16.82672,4.33115,4.268555,0.08178464,9.135225E-06
1237648703510413501,199.606572961463,-0.710735913840426,18.59287,17.0871,16.29822,15.88552,15.56863,6.809144,7.077055,0.08077726,1.45767E-05
1237648703510413537,199.628623293113,-0.787458163834998,19.5239,17.60466,16.64084,16.20983,15.84354,4.27245,4.188628,0.08827489,1.951392E-05
1237648703510413578,199.546290390778,-0.791669061697254,19.91143,18.50896,17.65195,17.21551,16.91777,5.038817,4.75089,0.1740178,2.90785E-05
1237648703510413910,199.518464842535,-0.704899273108457,26.2524,22.11752,20.3685,19.49929,19.02618,2.396977,2.969316,0.4951853,0.0001449055
1237648703510413953,199.533135817992,-0.777136257476231,24.99123,23.17218,20.81281,19.66336,19.32449,2.969237,0.8421881,0.5543088,0.0002368034
1237648703510414156,199.591851085447,-0.815394883186326,25.09332,22.19983,21.09067,19.74334,18.98666,1.910531,1.764414,0.0002378761,6.104985E-05
1237648703510414269,199.622844903462,-0.78867278625527,23.14481,22.20856,20.40248,19.44079,19.09522,2.969237,2.969316,0.5199267,0.0001520614
1237648703510414313,199.631232141896,-0.827219232274259,23.31697,21.97466,20.65001,19.76395,19.25184,3.283712,2.969316,0.5728158,0.0001230846
1237648703510478995,199.672838212032,-0.738434245334119,19.84122,17.74496,16.71193,16.28035,15.90885,4.1297,4.111243,0.1120464,1.687457E-05
1237648703510479005,199.676188222483,-0.792305219078004,18.74306,17.51584,16.8362,16.44594,16.19042,3.573267,3.495446,0.08478002,9.412518E-06
1237648703510479021,199.686452933162,-0.733793413747904,19.25562,17.23803,16.25903,15.8357,15.43507,6.758399,6.924395,0.0859492,1.846907E-05
1237648703510479050,199.693964132575,-0.757549849529011,20.48796,18.38617,17.40133,16.95914,16.58134,2.39443,2.473862,0.08697884,2.623981E-05
1237648703510479071,199.713913188977,-0.63084132934033,19.28362,17.94644,17.17981,16.78845,16.48194,5.388722,5.207947,0.1146443,1.585883E-05
1237648703510479093,199.744178211555,-0.628544548691995,18.62936,16.77869,15.84116,15.40949,15.08547,6.853692,6.970551,0.08023216,1.755126E-05
1237648703510479113,199.758098531637,-0.66221434716043,19.4775,17.51512,16.55689,16.11598,15.75708,4.753442,5.077051,0.08462463,1.841322E-05
1237648705669169530,225.253497380059,1.01386883595449,18.70398,17.7564,17.28755,17.06029,16.9473,14.60142,14.77213,0.005791203,1.516865E-05
1237648705669169550,225.296396401497,0.999200140861829,25.02356,21.79932,20.5542,19.48313,18.9994,6.337998,18.01729,-9.422268E-05,4.648687E-05
1237648705669169647,225.249307981768,0.886515915158748,24.68171,22.50787,20.92069,19.91553,19.43171,1.698671,1.976184,0.5082579,0.0001423377
1237648705669169824,225.318325264449,0.923409219687259,25.57249,22.07312,20.40472,19.31306,18.89046,7.358531,2.969628,0.6054121,0.0002108167
1237648705669169832,225.320589818551,0.96780329949855,26.09673,22.62806,20.97736,19.6949,19.15325,2.427265,2.969628,0.6734458,0.0001632719
1237648705669169872,225.339344998701,0.967059460946816,23.15229,21.97707,19.85027,18.94409,18.67595,5.784612,2.969628,0.5669818,0.0002777016
1237648705669169900,225.353431726841,0.923434551791255,26.10397,21.66608,20.01736,19.14086,18.6239,5.879866,2.594138,0.5085275,0.0001550632
1237648705669169935,225.365777034834,0.921806497264623,22.88116,21.73294,19.92415,18.96199,18.49026,4.848711,2.969628,0.5079251,0.0001380841
1237648705669234749,225.429577572068,0.962304015597542,18.65543,16.85324,16.05159,15.67171,15.35975,2.868751,3.025655,0.04868324,1.043379E-05
